Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name,Probability,Is_Update
80,22,183.132,-199.147,/home/sayon/autoware_map/town01/splitted/3_166_-221.pcd,0.0042765502494654314,0
80,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.019943019943019943,0
80,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03558718861209965,0
80,5,92.4059,-240.3,/home/sayon/autoware_map/town01/splitted/5_89_-240.pcd,0.0007112375533428165,0
80,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.007818052594171997,0
80,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05184659090909091,1
80,8,396.36,-25.4368,/home/sayon/autoware_map/town01/splitted/4_390_-37.pcd,0.0014194464158978,1
80,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.019148936170212766,0
81,0,214.551,2.04,/home/sayon/autoware_map/town01/splitted/3_197_-4.pcd,0.0063784549964564135,1
81,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.019121813031161474,0
81,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.012738853503184714,0
81,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.019801980198019802,0
81,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03180212014134275,1
81,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.052259887005649715,0
81,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.02117148906139732,1
81,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03244005641748942,0
81,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.01127554615926709,0
81,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.01619718309859155,0
81,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03589021815622801,0
81,21,363.807,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.020393811533052038,1
81,22,195.816,-199.148,/home/sayon/autoware_map/town01/splitted/3_166_-221.pcd,0.004919184820801124,0
81,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.020365168539325844,0
81,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.036491228070175435,0
81,5,92.4039,-229.537,/home/sayon/autoware_map/town01/splitted/4_89_-234.pcd,0.001402524544179523,0
81,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.008409250175192713,0
81,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.052521008403361345,1
81,8,396.38,-12.8024,/home/sayon/autoware_map/town01/splitted/4_390_-24.pcd,0.0013995801259622112,1
81,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.019580419580419582,0
82,0,200.569,2.04,/home/sayon/autoware_map/town01/splitted/3_197_-4.pcd,0.0069881201956673656,0
82,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.019553072625698324,0
82,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.013258897418004187,0
82,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.02092050209205021,0
82,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.032752613240418116,1
82,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.052924791086350974,0
82,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.021572720946416143,1
82,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03337969401947149,0
82,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.0118137595552467,0
82,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.016666666666666666,0
82,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03678001387925052,0
82,21,376.21,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.021497919556171984,0
82,22,208.49,-199.15,/home/sayon/autoware_map/town01/splitted/3_197_-221.pcd,0.004158004158004158,1
82,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.02077562326869806,0
82,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03737024221453287,0
82,5,92.4019,-218.6,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.002074688796680498,0
82,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.008984105044920525,0
82,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.0531767955801105,1
82,8,393.452,-1.48028,/home/sayon/autoware_map/town01/splitted/4_383_-11.pcd,0.002070393374741201,0
82,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.02,0
83,0,186.04,2.04,/home/sayon/autoware_map/town01/splitted/3_166_0.pcd,0.0027567195037904893,0
83,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.01997245179063361,0
83,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.013764624913971095,0
83,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.02200825309491059,0
83,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03367697594501718,1
83,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05357142857142857,0
83,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.02196293754289636,1
83,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03429355281207133,0
83,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.01233721727210418,0
83,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.017123287671232876,0
83,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03764544832306639,0
83,21,389.542,-329.577,/home/sayon/autoware_map/town01/splitted/2_383_-379.pcd,0.002051983584131327,1
83,22,221.263,-199.151,/home/sayon/autoware_map/town01/splitted/3_197_-221.pcd,0.004784688995215311,0
83,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.02117486338797814,0
83,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03822525597269624,0
83,5,92.4006,-211.822,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.002728512960436562,0
83,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.00954328561690525,0
83,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05381471389645776,1
83,8,382.735,1.98102,/home/sayon/autoware_map/town01/splitted/4_370_1.pcd,0.0006807351940095302,0
83,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.02040816326530612,0
84,0,172.161,2.04,/home/sayon/autoware_map/town01/splitted/3_166_0.pcd,0.003399048266485384,0
84,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.020380434782608696,0
84,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.014256619144602852,0
84,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.022388059701492536,0
84,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03457627118644068,1
84,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05420054200542006,0
84,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.02234258632362898,1
84,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.035182679296346414,0
84,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.012846517917511832,0
84,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.01756756756756757,0
84,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03848750844024308,0
84,21,396.35,-319.608,/home/sayon/autoware_map/town01/splitted/5_391_-319.pcd,0.0006747638326585695,1
84,22,234.216,-199.152,/home/sayon/autoware_map/town01/splitted/3_229_-221.pcd,0.0033715441672285905,0
84,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.0215633423180593,0
84,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.039057239057239054,0
84,5,92.4002,-209.544,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.0033647375504710633,0
84,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.010087424344317418,0
84,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05443548387096774,1
84,8,370.728,1.98763,/home/sayon/autoware_map/town01/splitted/4_370_1.pcd,0.001343183344526528,0
84,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.02080536912751678,0
85,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.02079141515761234,0
85,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.014745308310991957,0
85,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.02277294038847957,0
85,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03547523427041499,1
85,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.0548494983277592,0
85,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.022727272727272728,1
85,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.036072144288577156,0
85,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.01335113484646195,0
85,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.01801200800533689,0
85,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03933333333333333,0
85,21,396.349,-306.526,/home/sayon/autoware_map/town01/splitted/5_391_-306.pcd,0.0013324450366422385,1
85,22,247.747,-199.153,/home/sayon/autoware_map/town01/splitted/3_229_-221.pcd,0.0039946737683089215,0
85,23,3.11473,-5.09989,/home/sayon/autoware_map/town01/splitted/5_-3_-6.pcd,0.0013306719893546241,1
85,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.021941489361702128,0
85,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.03986710963455149,0
85,5,92.4002,-209.424,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.00398406374501992,0
85,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.010617120106171201,0
85,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.055039787798408485,1
85,8,359.286,1.99392,/home/sayon/autoware_map/town01/splitted/4_358_-2.pcd,0.0013253810470510272,0
85,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.02119205298013245,0
86,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.021178027796161483,0
86,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.01521164021164021,0
86,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.023132848645076007,0
86,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03632760898282695,1
86,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.055445544554455446,0
86,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.02308707124010554,1
86,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03691496374423204,0
86,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.01383399209486166,0
86,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.018433179723502304,0
86,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.04013157894736842,0
86,21,396.34,-293.622,/home/sayon/autoware_map/town01/splitted/4_383_-300.pcd,0.0019723865877712033,0
86,22,260.34,-199.154,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd,0.003942181340341655,0
86,23,4.31355,-3.76461,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd,0.001969796454366382,1
86,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.02230971128608924,0
86,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.04065573770491803,0
86,5,92.4002,-209.376,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.0045871559633027525,0
86,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.011132940406024885,0
86,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.055628272251308904,1
86,8,352.344,1.99774,/home/sayon/autoware_map/town01/splitted/5_352_1.pcd,0.0006540222367560497,0
86,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.021568627450980392,0
87,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.02155453951665578,0
87,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.015665796344647518,0
87,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.023483365949119372,0
87,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.037157757496740544,1
87,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.056026058631921824,0
87,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.0234375,1
87,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03773584905660377,0
87,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.014304291287386216,0
87,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.018843404808317088,0
87,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.04090909090909091,0
87,21,396.336,-280.134,/home/sayon/autoware_map/town01/splitted/5_391_-280.pcd,0.0012978585334198572,1
87,22,272.623,-199.155,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd,0.004539559014267186,1
87,23,7.17952,-2.2936,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd,0.002592352559948153,1
87,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.02266839378238342,0
87,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.041423948220064725,0
87,5,92.4002,-209.348,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.00517464424320828,0
87,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.011635423400129283,0
87,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.0562015503875969,1
87,8,349.582,1.99926,/home/sayon/autoware_map/town01/splitted/5_345_1.pcd,0.0006455777921239509,1
87,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.02193548387096774,0
88,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.02192134107027724,0
88,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.01610824742268041,0
88,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.023824855119124275,0
88,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03796653796653797,1
88,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05659163987138264,0
88,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.02377892030848329,1
88,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.038535645472061654,0
88,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.014762516046213094,0
88,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.01924310455420141,0
88,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.041666666666666664,0
88,21,396.33,-266.986,/home/sayon/autoware_map/town01/splitted/4_395_-274.pcd,0.0019218449711723255,1
88,22,285.154,-199.156,/home/sayon/autoware_map/town01/splitted/3_260_-221.pcd,0.005121638924455826,0
88,23,9.59326,-1.98,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd,0.003198976327575176,1
88,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.023017902813299233,0
88,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.042172523961661344,0
88,5,92.4002,-209.339,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.005747126436781609,0
88,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.012125079770261647,0
88,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.056760204081632654,1
88,8,349.283,1.99942,/home/sayon/autoware_map/town01/splitted/5_345_1.pcd,0.0012746972594008922,1
88,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.022292993630573247,0
89,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.022278803309993635,0
89,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.01653944020356234,0
89,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.024157660521296885,0
89,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03875476493011436,1
89,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05714285714285714,0
89,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.024111675126903553,1
89,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.039315155358275206,0
89,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.015209125475285171,0
89,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.019632678910702975,0
89,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.04240506329113924,0
89,21,396.322,-253.649,/home/sayon/autoware_map/town01/splitted/4_395_-260.pcd,0.001265022137887413,0
89,22,297.861,-199.158,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd,0.0037926675094816687,0
89,23,10.0066,-1.98,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd,0.003790271636133923,1
89,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.02335858585858586,0
89,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.04290220820189274,0
89,5,92.4002,-209.332,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.006305170239596469,0
89,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.01260239445494644,0
89,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.057304785894206546,1
89,8,349.24,1.99944,/home/sayon/autoware_map/town01/splitted/5_345_1.pcd,0.0018879798615481435,1
89,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.022641509433962263,0
90,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.02262727844123193,0
90,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.016959798994974875,0
90,11,324.719,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.02448210922787194,0
90,13,102.621,-326.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.039523212045169384,1
90,14,103.691,2.05,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05768025078369906,0
90,15,143.959,-1.95,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.02443609022556391,1
90,17,78.6389,-330.579,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.040075140889167186,0
90,19,334.871,-45.419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.015644555694618274,0
90,2,88.3898,-118.839,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.020012507817385866,0
90,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.043125,0
90,21,396.32,-240.047,/home/sayon/autoware_map/town01/splitted/3_384_-247.pcd,0.003123048094940662,0
90,22,311.11,-199.159,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd,0.004369538077403246,1
90,23,10.0196,-1.98,/home/sayon/autoware_map/town01/splitted/5_4_-6.pcd,0.004366812227074236,1
90,3,88.3998,-185.329,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.02369077306733167,0
90,4,338.81,-144.671,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.04361370716510903,0
90,5,92.4002,-209.331,/home/sayon/autoware_map/town01/splitted/4_89_-221.pcd,0.00684931506849315,0
90,6,334.831,-119.579,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.013067828251400125,0
90,7,78.379,-1.96029,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05783582089552239,1
90,8,349.235,1.99945,/home/sayon/autoware_map/town01/splitted/5_345_1.pcd,0.002486016159105034,1
90,9,334.79,-184.649,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.02298136645962733,0
91,1,334.794,-177.148,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.022967101179391682,0
91,10,88.3884,-111.338,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.017369727047146403,0
91,11,326.744,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.024798512089274645,0
91,13,100.218,-326.589,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.040272614622057,1
91,14,101.224,2.04937,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05820433436532508,0
91,15,146.276,-1.95057,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.024752475247524754,0
91,17,81.233,-330.581,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.04081632653061224,0
91,19,334.87,-46.9419,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.016069221260815822,0
91,2,88.4433,-120.231,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.02038295243977764,0
91,20,338.806,-152.172,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.043827160493827164,0
91,21,396.32,-226.247,/home/sayon/autoware_map/town01/splitted/3_384_-247.pcd,0.003701418877236274,0
91,22,319.86,-199.159,/home/sayon/autoware_map/town01/splitted/3_291_-221.pcd,0.004932182490752158,1
91,23,12.1784,-1.97966,/home/sayon/autoware_map/town01/splitted/5_11_-4.pcd,0.0012322858903265558,0
91,3,88.52,-187.16,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.02401477832512315,0
91,4,338.811,-142.442,/home/sayon/autoware_map/town01/splitted/4_335_-142.pcd,0.0006153846153846154,0
91,5,92.4,-206.961,/home/sayon/autoware_map/town01/splitted/4_89_-208.pcd,0.0024600246002460025,0
91,6,334.83,-121.121,/home/sayon/autoware_map/town01/splitted/5_328_-122.pcd,0.013521819299323909,1
91,7,80.5735,-1.95949,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05835380835380835,1
91,8,347.527,1.90351,/home/sayon/autoware_map/town01/splitted/5_345_1.pcd,0.003069367710251688,1
91,9,334.79,-186.18,/home/sayon/autoware_map/town01/splitted/5_330_-188.pcd,0.023312883435582823,0
92,1,334.793,-178.449,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.023298589822194973,0
92,10,88.3886,-112.692,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.017769607843137254,0
92,11,331.148,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.02510716472749541,0
92,13,96.3014,-326.588,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.04100367197062423,0
92,14,96.6995,2.04743,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.05871559633027523,0
92,15,150.441,-1.95237,/home/sayon/autoware_map/town01/splitted/4_135_-11.pcd,0.02506112469437653,0
92,17,86.0016,-330.583,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.04153940134392181,1
92,19,334.868,-50.7126,/home/sayon/autoware_map/town01/splitted/4_332_-50.pcd,0.016483516483516484,0
92,2,88.9309,-123.806,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.020744356314826115,0
92,20,338.807,-150.891,/home/sayon/autoware_map/town01/splitted/4_336_-155.pcd,0.04390243902439024,0
92,21,396.31,-212.3,/home/sayon/autoware_map/town01/splitted/4_384_-221.pcd,0.002437538086532602,1
92,22,324.512,-199.16,/home/sayon/autoware_map/town01/splitted/5_322_-201.pcd,0.010962241169305725,1
92,23,16.4317,-1.97842,/home/sayon/autoware_map/town01/splitted/5_11_-4.pcd,0.0018259281801582471,0
92,3,88.9806,-190.344,/home/sayon/autoware_map/town01/splitted/4_73_-195.pcd,0.024330900243309004,0
92,4,338.815,-137.683,/home/sayon/autoware_map/town01/splitted/4_335_-142.pcd,0.0012158054711246201,1
92,5,92.4,-202.94,/home/sayon/autoware_map/town01/splitted/4_89_-208.pcd,0.003037667071688943,0
92,6,334.826,-124.66,/home/sayon/autoware_map/town01/splitted/5_328_-129.pcd,0.0006071645415907711,1
92,7,84.5987,-1.95776,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.058859223300970875,0
92,8,343.706,1.37928,/home/sayon/autoware_map/town01/splitted/5_339_-2.pcd,0.001212856276531231,1
92,9,334.786,-190.1,/home/sayon/autoware_map/town01/splitted/5_330_-195.pcd,0.0006060606060606061,0
93,1,334.792,-181.677,/home/sayon/autoware_map/town01/splitted/5_334_-182.pcd,0.023622047244094488,0
93,10,88.3891,-115.325,/home/sayon/autoware_map/town01/splitted/4_73_-117.pcd,0.018159806295399514,0
93,11,337.955,-330.61,/home/sayon/autoware_map/town01/splitted/2_322_-379.pcd,0.025408348457350273,0
93,13,90.2033,-326.585,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.04171704957678356,1
